optimum
2500
iteration,score,rawScore,overlap
709, 46209, 39270, 27
710, 44295, 39412, 19
711, 50334, 47250, 12
712, 52043, 50244, 7
713, 52576, 44352, 32
714, 52267, 38646, 53
715, 62437, 45732, 65
716, 53346, 48720, 18
717, 33989, 32704, 5
718, 46631, 46631, 0
719, 57138, 35550, 84
720, 72174, 49044, 90
721, 50907, 45510, 21
722, 29920, 29920, 0
723, 54852, 45600, 36
724, 41322, 41322, 0
725, 43844, 43844, 0
726, 45658, 38976, 26
727, 49790, 44650, 20
728, 64140, 39468, 96
729, 37350, 37350, 0
730, 46127, 46127, 0
731, 47925, 47925, 0
732, 50481, 50481, 0
733, 57937, 37120, 81
734, 46634, 43036, 14
735, 41013, 41013, 0
736, 60188, 43740, 64
737, 68203, 37620, 119
738, 43784, 39672, 16
739, 74380, 38400, 140
740, 49017, 35910, 51
741, 46727, 39788, 27
742, 69703, 37064, 127
743, 51164, 50907, 1
744, 44038, 44038, 0
745, 76515, 45675, 120
746, 47785, 37248, 41
747, 32333, 32333, 0
748, 44908, 41310, 14
749, 45539, 43740, 7
750, 42038, 28160, 54
751, 38280, 38280, 0
752, 62046, 45084, 66
753, 35880, 33824, 8
754, 36960, 36960, 0
755, 63523, 36795, 104
756, 42726, 31161, 45
757, 40260, 40260, 0
758, 34485, 34485, 0
759, 35828, 35828, 0
760, 46350, 44037, 9
761, 82706, 45441, 145
762, 52427, 42147, 40
763, 45575, 43776, 7
764, 65737, 38752, 105
765, 68385, 43456, 97
766, 34393, 34393, 0
767, 49546, 35154, 56
768, 43000, 43000, 0
769, 56677, 36888, 77
770, 39791, 36450, 13
771, 50737, 46368, 17
772, 50747, 44322, 25
773, 49790, 44650, 20
774, 50495, 45355, 20
775, 38796, 36740, 8
776, 40623, 39852, 3
777, 38340, 34485, 15
778, 34730, 34730, 0
779, 50826, 46200, 18
780, 33655, 29800, 15
781, 44544, 44544, 0
782, 47986, 42846, 20
783, 48789, 38766, 39
784, 61164, 47800, 52
785, 35344, 33288, 8
786, 51706, 36800, 58
787, 54528, 54528, 0
788, 46848, 46848, 0
789, 38700, 38700, 0
790, 39412, 39412, 0
791, 41542, 37944, 14
792, 42837, 41552, 5
793, 54574, 46350, 32
794, 37761, 33649, 16
795, 44398, 41314, 12
796, 61873, 45682, 63
797, 60930, 45510, 60
798, 37950, 37950, 0
799, 34602, 34602, 0
800, 61160, 37516, 92
801, 33411, 31098, 9
802, 36840, 30672, 24
803, 40050, 40050, 0
804, 47724, 37701, 39
805, 60186, 33972, 102
806, 51232, 47120, 16
807, 60267, 50244, 39
808, 52611, 52611, 0
809, 47499, 47499, 0
810, 75098, 42716, 126
811, 40723, 33784, 27
812, 52544, 47918, 18
813, 44185, 42900, 5
814, 40361, 35478, 19
815, 48483, 47712, 3
816, 55847, 45824, 39
817, 45276, 40136, 20
818, 47756, 47499, 1
819, 67660, 37848, 116
820, 58617, 50907, 30
821, 77484, 38420, 152
822, 57875, 43740, 55
823, 53334, 40227, 51
824, 50694, 34503, 63
825, 61834, 28424, 130
826, 66296, 46250, 78
827, 59260, 38700, 80
828, 48911, 42486, 25
829, 40645, 39360, 5
830, 46860, 46860, 0
831, 36024, 36024, 0
832, 46228, 46228, 0
833, 35880, 33824, 8
834, 73619, 44835, 112
835, 71575, 50244, 83
