optimum
2500
iteration,score,rawScore,overlap
596, 23449, 23449, 0
597, 30843, 30843, 0
598, 20156, 19712, 2
599, 27766, 23326, 20
600, 55572, 17388, 172
601, 41562, 32238, 42
602, 33755, 33755, 0
603, 37270, 32164, 23
604, 26065, 24955, 5
605, 26208, 26208, 0
606, 29936, 28826, 5
607, 29141, 24257, 22
608, 63237, 26607, 165
609, 30212, 28880, 6
610, 45084, 25326, 89
611, 39928, 39928, 0
612, 22464, 22464, 0
613, 30486, 30264, 1
614, 70197, 28461, 329
615, 32936, 32936, 0
616, 59945, 18209, 213
617, 37400, 37400, 0
618, 33174, 33174, 0
619, 37227, 25239, 54
620, 34320, 34320, 0
621, 61108, 19372, 288
622, 35202, 34980, 1
623, 27726, 20400, 33
624, 58275, 28305, 135
625, 45098, 15128, 135
626, 44786, 17702, 122
627, 30387, 28611, 8
628, 50666, 18476, 145
629, 20550, 20550, 0
630, 37550, 26228, 51
631, 31257, 31257, 0
632, 47988, 29784, 82
633, 23578, 19360, 19
634, 58034, 17408, 183
635, 73773, 32037, 212
636, 33348, 25578, 35
637, 48435, 27789, 93
638, 53541, 27789, 116
639, 21340, 21340, 0
640, 30272, 30272, 0
641, 59826, 26970, 148
642, 24768, 24768, 0
643, 22255, 20701, 7
644, 35397, 35397, 0
645, 27546, 25326, 10
646, 31350, 31350, 0
647, 44235, 22479, 98
648, 21412, 15640, 26
649, 23418, 21420, 9
650, 56208, 26460, 134
651, 36024, 20706, 69
652, 23622, 23622, 0
653, 23106, 19998, 14
654, 69276, 27540, 247
655, 18161, 18161, 0
656, 19842, 18288, 7
657, 58860, 18012, 184
658, 45654, 40548, 23
659, 18256, 18256, 0
660, 59204, 32120, 122
661, 27454, 21016, 29
662, 26871, 26871, 0
663, 39210, 27888, 51
664, 42251, 24047, 82
665, 60616, 18880, 257
666, 59520, 17784, 333
667, 33488, 28160, 24
668, 52888, 29356, 106
669, 35557, 30895, 21
670, 22035, 22035, 0
671, 30843, 30843, 0
672, 36376, 22168, 64
673, 33174, 33174, 0
674, 23826, 21828, 9
675, 55142, 28280, 121
676, 29252, 29252, 0
677, 32592, 32592, 0
678, 23622, 23622, 0
679, 41338, 19360, 99
680, 43654, 21010, 102
681, 56202, 19350, 166
682, 36399, 25521, 49
683, 30960, 30960, 0
684, 37648, 15892, 98
685, 33912, 33912, 0
686, 44911, 19159, 116
687, 45990, 30450, 70
688, 20313, 15429, 22
689, 60116, 19712, 182
690, 27454, 21016, 29
691, 35742, 21978, 62
692, 51376, 24070, 123
693, 73524, 32232, 186
694, 21679, 21679, 0
695, 28160, 28160, 0
696, 32499, 32499, 0
697, 23086, 23086, 0
698, 31257, 31257, 0
699, 17930, 17930, 0
700, 20291, 20291, 0
701, 28999, 23449, 25
702, 34284, 24738, 43
703, 24060, 23838, 1
704, 32788, 26128, 30
705, 33418, 33418, 0
706, 30242, 30020, 1
707, 52689, 20943, 143
708, 37116, 31122, 27
709, 26273, 24497, 8
710, 24820, 24820, 0
711, 20550, 20550, 0
712, 40980, 23664, 78
713, 50183, 28427, 98
714, 24643, 18871, 26
715, 54918, 18288, 165
716, 18844, 15070, 17
717, 34983, 34983, 0
718, 44754, 21000, 107
719, 46977, 23667, 105
720, 25326, 25326, 0
721, 41822, 22064, 89
722, 28658, 28658, 0
723, 28275, 28275, 0
724, 34664, 32000, 12
725, 31604, 25610, 27
726, 32168, 25730, 29
727, 30708, 30264, 2
728, 40637, 21545, 86
729, 62748, 21012, 242
730, 18991, 18769, 1
731, 31170, 29172, 9
732, 32936, 32936, 0
733, 21991, 20881, 5
734, 34686, 31800, 13
735, 30722, 14960, 71
736, 22410, 20856, 7
737, 31737, 31737, 0
738, 33123, 28461, 21
739, 38412, 28200, 46
740, 57781, 26257, 142
741, 36419, 33755, 12
742, 28305, 28305, 0
743, 54330, 30576, 107
744, 23684, 23684, 0
745, 18648, 18648, 0
746, 25781, 25781, 0
747, 22134, 22134, 0
748, 39917, 18161, 98
749, 36246, 29808, 29
750, 29456, 28124, 6
751, 32546, 29216, 15
752, 24346, 22792, 7
753, 46212, 41106, 23
754, 30486, 30264, 1
755, 50484, 23622, 121
756, 23112, 21780, 6
