optimum
2500
iteration,score,rawScore,overlap
244, 58974, 43554, 60
245, 55680, 40260, 60
246, 49094, 44982, 16
247, 57308, 41888, 60
248, 44982, 44982, 0
249, 49570, 40832, 34
250, 60402, 44982, 60
251, 44982, 44982, 0
252, 57876, 42456, 60
253, 44982, 44982, 0
254, 44982, 44982, 0
255, 49094, 44982, 16
256, 48998, 40260, 34
257, 60002, 43554, 64
258, 44982, 44982, 0
259, 44982, 44982, 0
260, 44982, 44982, 0
261, 44982, 44982, 0
262, 60002, 43554, 64
263, 58974, 43554, 60
264, 44982, 44982, 0
265, 58974, 43554, 60
266, 58974, 43554, 60
267, 44982, 44982, 0
268, 58974, 43554, 60
269, 58974, 43554, 60
270, 58974, 43554, 60
271, 58974, 43554, 60
272, 58974, 43554, 60
273, 77756, 50000, 108
274, 56094, 43758, 48
275, 50655, 46800, 15
276, 53528, 44019, 37
277, 56297, 52185, 16
278, 44434, 40579, 15
279, 49266, 49266, 0
280, 50655, 46800, 15
281, 59252, 50000, 36
282, 50655, 46800, 15
283, 49266, 49266, 0
284, 50655, 46800, 15
285, 49266, 49266, 0
286, 49266, 49266, 0
287, 49266, 49266, 0
288, 49266, 49266, 0
289, 49266, 49266, 0
290, 49266, 49266, 0
291, 49266, 49266, 0
292, 49266, 49266, 0
293, 49266, 49266, 0
294, 47355, 47355, 0
295, 81055, 51500, 115
296, 49266, 49266, 0
297, 49266, 49266, 0
298, 66196, 49234, 66
299, 54063, 51750, 9
300, 81055, 51500, 115
301, 81055, 51500, 115
302, 81055, 51500, 115
303, 81055, 51500, 115
304, 81055, 51500, 115
305, 77756, 50000, 108
306, 81055, 51500, 115
307, 81055, 51500, 115
308, 77756, 50000, 108
309, 77756, 50000, 108
310, 77756, 50000, 108
311, 77756, 50000, 108
312, 81055, 51500, 115
313, 77756, 50000, 108
314, 77756, 50000, 108
315, 77756, 50000, 108
316, 77756, 50000, 108
317, 77756, 50000, 108
318, 90461, 43430, 183
319, 56680, 39975, 65
320, 62904, 45942, 66
321, 48628, 48114, 2
322, 58005, 36417, 84
323, 52865, 36417, 64
324, 48628, 48114, 2
325, 61235, 48642, 49
326, 90170, 37742, 204
327, 52865, 36417, 64
328, 52865, 36417, 64
329, 48628, 48114, 2
330, 87897, 32899, 216
331, 52865, 36417, 64
332, 52865, 36417, 64
333, 51992, 33488, 72
334, 42562, 37422, 20
335, 42562, 37422, 20
336, 52865, 36417, 64
337, 52371, 46460, 23
338, 93108, 40680, 204
339, 90461, 43430, 183
340, 42562, 37422, 20
341, 52371, 46460, 23
342, 90461, 43430, 183
343, 48625, 42714, 23
344, 91232, 43430, 186
345, 90461, 43430, 183
346, 90461, 43430, 183
347, 78328, 46460, 124
348, 88482, 40680, 186
349, 90461, 43430, 183
350, 91232, 43430, 186
351, 90461, 43430, 183
352, 90461, 43430, 183
353, 90461, 43430, 183
354, 91232, 43430, 186
355, 90461, 43430, 183
356, 90461, 43430, 183
357, 90461, 43430, 183
358, 90461, 43430, 183
359, 53057, 48945, 16
360, 73490, 45220, 110
361, 77094, 50880, 102
362, 53625, 49770, 15
363, 47824, 47824, 0
364, 59793, 49770, 39
365, 78012, 49742, 110
366, 53625, 49770, 15
367, 45276, 45276, 0
368, 57496, 47216, 40
369, 64123, 51273, 50
370, 45276, 45276, 0
371, 45276, 45276, 0
372, 68777, 50787, 70
373, 65168, 48720, 64
374, 67430, 53295, 55
375, 44319, 44319, 0
376, 68777, 50787, 70
377, 58472, 48192, 40
378, 58188, 48165, 39
379, 54066, 53295, 3
380, 58188, 48165, 39
381, 53057, 48945, 16
382, 68777, 50787, 70
383, 68777, 50787, 70
384, 53057, 48945, 16
385, 53057, 48945, 16
386, 68777, 50787, 70
387, 68777, 50787, 70
388, 53057, 48945, 16
389, 53057, 48945, 16
390, 53057, 48945, 16
391, 53057, 48945, 16
392, 66921, 45333, 84
393, 56260, 51120, 20
394, 68480, 50490, 70
395, 66640, 41968, 96
396, 48391, 46592, 7
397, 56260, 51120, 20
398, 55116, 50490, 18
399, 66640, 41968, 96
400, 48391, 46592, 7
401, 66921, 45333, 84
402, 66921, 45333, 84
403, 99436, 51120, 188
404, 62069, 48705, 52
405, 62552, 45333, 67
406, 81601, 48705, 128
407, 69701, 37062, 127
408, 69820, 46690, 90
409, 69590, 46460, 90
410, 82876, 49980, 128
411, 60896, 43677, 67
412, 71444, 48314, 90
413, 73262, 48076, 98
414, 56391, 51765, 18
415, 71850, 48720, 90
416, 94098, 47838, 180
417, 94098, 47838, 180
418, 71850, 48720, 90
419, 66921, 45333, 84
420, 73262, 48076, 98
421, 94336, 48076, 180
422, 67335, 45747, 84
423, 66921, 45333, 84
424, 73262, 48076, 98
425, 94336, 48076, 180
426, 73262, 48076, 98
427, 66921, 45333, 84
428, 66921, 45333, 84
429, 66921, 45333, 84
430, 66921, 45333, 84
431, 73262, 48076, 98
432, 66921, 45333, 84
433, 66921, 45333, 84
434, 66921, 45333, 84
435, 73262, 48076, 98
436, 66921, 45333, 84
437, 66921, 45333, 84
438, 66921, 45333, 84
439, 73262, 48076, 98
440, 73262, 48076, 98
441, 66921, 45333, 84
442, 73262, 48076, 98
443, 66921, 45333, 84
444, 73262, 48076, 98
445, 68636, 48076, 80
446, 68577, 46989, 84
447, 66921, 45333, 84
448, 66921, 45333, 84
449, 68577, 46989, 84
450, 66921, 45333, 84
451, 66921, 45333, 84
452, 66921, 45333, 84
453, 66921, 45333, 84
454, 66921, 45333, 84
455, 66921, 45333, 84
456, 66921, 45333, 84
457, 61105, 52624, 33
458, 89028, 34030, 218
459, 41160, 41160, 0
460, 48755, 48755, 0
461, 57984, 39480, 72
462, 36282, 33712, 10
463, 63624, 45120, 72
464, 51632, 37240, 56
465, 78522, 36888, 162
466, 55552, 41160, 56
467, 77919, 36285, 162
468, 51632, 37240, 56
469, 61105, 52624, 33
470, 61105, 52624, 33
471, 61105, 52624, 33
472, 51805, 47436, 17
473, 68997, 50750, 71
474, 51805, 47436, 17
475, 61105, 52624, 33
476, 61105, 52624, 33
477, 61105, 52624, 33
478, 61105, 52624, 33
479, 61105, 52624, 33
480, 61105, 52624, 33
481, 61105, 52624, 33
482, 71685, 42387, 114
483, 48975, 36639, 48
484, 44650, 44650, 0
485, 60810, 45390, 60
486, 66368, 38612, 108
487, 66368, 38612, 108
488, 69016, 45372, 92
489, 66368, 38612, 108
490, 66368, 38612, 108
491, 69016, 45372, 92
492, 66368, 38612, 108
493, 66368, 38612, 108
494, 66368, 38612, 108
495, 66368, 38612, 108
496, 66368, 38612, 108
497, 66368, 38612, 108
498, 66368, 38612, 108
499, 66368, 38612, 108
500, 66368, 38612, 108
501, 66368, 38612, 108
502, 66368, 38612, 108
503, 66368, 38612, 108
504, 66368, 38612, 108
505, 66368, 38612, 108
506, 66368, 38612, 108
507, 69016, 45372, 92
508, 54803, 38612, 63
509, 66368, 38612, 108
510, 66368, 38612, 108
511, 69016, 45372, 92
512, 43435, 38809, 18
513, 66368, 38612, 108
514, 71685, 42387, 114
515, 71685, 42387, 114
516, 71685, 42387, 114
517, 43435, 38809, 18
518, 71685, 42387, 114
519, 71685, 42387, 114
520, 71685, 42387, 114
521, 50773, 36381, 56
522, 45225, 44197, 4
523, 71685, 42387, 114
524, 71685, 42387, 114
525, 71685, 42387, 114
526, 71685, 42387, 114
527, 62072, 48708, 52
528, 43904, 43904, 0
529, 61446, 36260, 98
530, 91795, 46563, 176
531, 64934, 49000, 62
532, 49000, 49000, 0
533, 47068, 39872, 28
534, 61446, 36260, 98
535, 61446, 36260, 98
536, 66836, 41650, 98
537, 49000, 49000, 0
538, 56820, 36260, 80
539, 63102, 42542, 80
540, 63298, 48906, 56
541, 69491, 45590, 93
542, 62072, 48708, 52
543, 66836, 41650, 98
544, 74117, 45590, 111
545, 63298, 48906, 56
546, 63298, 48906, 56
547, 64399, 35872, 111
548, 62072, 48708, 52
549, 71442, 46256, 98
550, 65951, 41536, 95
551, 62804, 48412, 56
552, 62072, 48708, 52
553, 70970, 45784, 98
554, 62072, 48708, 52
555, 62072, 48708, 52
556, 70970, 45784, 98
557, 70970, 45784, 98
558, 74587, 46060, 111
559, 63298, 48906, 56
560, 74587, 46060, 111
561, 70970, 45784, 98
562, 63298, 48906, 56
563, 63298, 48906, 56
564, 74117, 45590, 111
565, 63298, 48906, 56
566, 62072, 48708, 52
567, 63298, 48906, 56
568, 59186, 48906, 40
569, 66184, 48708, 68
570, 69491, 45590, 93
571, 69782, 48708, 82
572, 62072, 48708, 52
573, 69491, 45590, 93
574, 59186, 48906, 40
575, 62072, 48708, 52
576, 59186, 48906, 40
577, 62072, 48708, 52
578, 69491, 45590, 93
579, 62072, 48708, 52
580, 62072, 48708, 52
581, 69491, 45590, 93
582, 69491, 45590, 93
583, 62072, 48708, 52
584, 62072, 48708, 52
585, 62072, 48708, 52
586, 62072, 48708, 52
587, 62072, 48708, 52
588, 62073, 41256, 81
589, 53769, 42975, 42
590, 44156, 40044, 16
591, 44339, 43054, 5
592, 53217, 42423, 42
593, 50027, 40775, 36
594, 52879, 46968, 23
595, 53217, 42423, 42
596, 44339, 43054, 5
597, 54402, 43608, 42
598, 62073, 41256, 81
599, 52879, 46968, 23
600, 51425, 42173, 36
601, 54717, 43152, 45
602, 64759, 45741, 74
603, 62073, 41256, 81
604, 43608, 43608, 0
605, 62073, 41256, 81
606, 62073, 41256, 81
607, 54717, 43152, 45
608, 62073, 41256, 81
609, 62073, 41256, 81
610, 57030, 43152, 54
611, 62073, 41256, 81
612, 62073, 41256, 81
613, 62073, 41256, 81
614, 62073, 41256, 81
615, 57030, 43152, 54
616, 62073, 41256, 81
617, 46700, 43616, 12
618, 70715, 39104, 123
619, 62073, 41256, 81
620, 62073, 41256, 81
621, 62073, 41256, 81
622, 70715, 39104, 123
623, 70715, 39104, 123
624, 70715, 39104, 123
625, 70715, 39104, 123
626, 62073, 41256, 81
627, 70715, 39104, 123
628, 62073, 41256, 81
629, 62073, 41256, 81
630, 62073, 41256, 81
631, 62073, 41256, 81
632, 62073, 41256, 81
633, 75628, 46844, 112
634, 94596, 40626, 210
635, 40225, 39711, 2
636, 67713, 44840, 89
637, 46155, 42300, 15
638, 47638, 47124, 2
639, 67643, 48111, 76
640, 42370, 42370, 0
641, 96096, 42126, 210
642, 67643, 48111, 76
643, 75628, 46844, 112
644, 38570, 38570, 0
645, 92288, 38318, 210
646, 65984, 46452, 76
647, 92546, 44744, 186
648, 46893, 46893, 0
649, 49193, 46366, 11
650, 46893, 46893, 0
651, 65984, 46452, 76
652, 75628, 46844, 112
653, 75628, 46844, 112
654, 66376, 46844, 76
655, 74722, 46452, 110
656, 75628, 46844, 112
657, 75628, 46844, 112
658, 75236, 46452, 112
659, 75114, 46844, 110
660, 75628, 46844, 112
661, 75628, 46844, 112
662, 75628, 46844, 112
663, 75628, 46844, 112
664, 75236, 46452, 112
665, 75628, 46844, 112
666, 75628, 46844, 112
667, 75628, 46844, 112
668, 75628, 46844, 112
669, 75236, 46452, 112
670, 75628, 46844, 112
671, 75628, 46844, 112
672, 75628, 46844, 112
673, 75628, 46844, 112
674, 41465, 40180, 5
675, 52290, 52290, 0
676, 47897, 46098, 7
677, 70552, 49735, 81
678, 49564, 47765, 7
679, 46302, 38592, 30
680, 51876, 48278, 14
681, 53676, 47765, 23
682, 70062, 49245, 81
683, 51511, 49712, 7
684, 48357, 48357, 0
685, 70062, 49245, 81
686, 70062, 49245, 81
687, 50513, 44345, 24
688, 74030, 45760, 110
689, 48357, 48357, 0
690, 43521, 40180, 13
691, 62334, 39975, 87
692, 66320, 45760, 80
693, 50513, 44345, 24
694, 41465, 40180, 5
695, 41465, 40180, 5
696, 41465, 40180, 5
697, 62334, 39975, 87
698, 41465, 40180, 5
699, 62334, 39975, 87
700, 41465, 40180, 5
701, 41465, 40180, 5
702, 41465, 40180, 5
703, 41465, 40180, 5
704, 62334, 39975, 87
705, 41465, 40180, 5
706, 41465, 40180, 5
707, 62334, 39975, 87
708, 41465, 40180, 5
709, 41465, 40180, 5
710, 62334, 39975, 87
711, 41465, 40180, 5
712, 62334, 39975, 87
713, 41465, 40180, 5
714, 41465, 40180, 5
715, 41465, 40180, 5
716, 41465, 40180, 5
717, 41465, 40180, 5
718, 41465, 40180, 5
719, 106196, 51455, 213
720, 65053, 44750, 79
721, 59459, 47637, 46
722, 68664, 44506, 94
723, 50858, 41349, 37
724, 83080, 45815, 145
725, 52286, 46632, 22
726, 50991, 44823, 24
727, 56471, 44392, 47
728, 59459, 47637, 46
729, 84084, 44506, 154
730, 52286, 46632, 22
731, 50991, 44823, 24
732, 84084, 44506, 154
733, 50991, 44823, 24
734, 52286, 46632, 22
735, 50991, 44823, 24
736, 106196, 51455, 213
737, 106196, 51455, 213
738, 79409, 46256, 129
739, 103937, 49196, 213
740, 106196, 51455, 213
741, 106196, 51455, 213
742, 106196, 51455, 213
743, 106196, 51455, 213
744, 67934, 48659, 75
745, 58262, 53636, 18
746, 54828, 47632, 28
747, 66844, 46284, 80
748, 60723, 47616, 51
749, 60723, 47616, 51
750, 60723, 47616, 51
751, 64986, 44426, 80
752, 47632, 47632, 0
753, 47632, 47632, 0
754, 60723, 47616, 51
755, 50922, 47838, 12
756, 45171, 45171, 0
757, 47406, 45864, 6
758, 49944, 48659, 5
759, 45171, 45171, 0
760, 60971, 47864, 51
761, 47210, 45668, 6
762, 68191, 48659, 76
763, 47406, 45864, 6
764, 47406, 45864, 6
765, 47640, 46098, 6
766, 51496, 48412, 12
767, 65236, 45704, 76
768, 50294, 45668, 18
769, 47640, 46098, 6
770, 67934, 48659, 75
771, 51496, 48412, 12
772, 51496, 48412, 12
773, 67934, 48659, 75
774, 67934, 48659, 75
775, 67934, 48659, 75
776, 51496, 48412, 12
777, 67934, 48659, 75
778, 67934, 48659, 75
779, 67934, 48659, 75
780, 67934, 48659, 75
781, 62727, 52961, 38
782, 86907, 48357, 150
783, 38097, 38097, 0
784, 57848, 50652, 28
785, 46768, 40600, 24
786, 38097, 38097, 0
787, 38097, 38097, 0
788, 52586, 49245, 13
789, 53549, 51750, 7
790, 52586, 49245, 13
791, 52586, 49245, 13
792, 38097, 38097, 0
793, 38097, 38097, 0
794, 52586, 49245, 13
795, 52586, 49245, 13
796, 62727, 52961, 38
797, 62727, 52961, 38
798, 73537, 48608, 97
799, 67372, 51695, 61
800, 62727, 52961, 38
801, 62727, 52961, 38
802, 62727, 52961, 38
803, 62727, 52961, 38
804, 73537, 48608, 97
805, 62727, 52961, 38
806, 62727, 52961, 38
807, 62727, 52961, 38
808, 62727, 52961, 38
809, 62727, 52961, 38
810, 63306, 48400, 58
811, 53526, 46844, 26
812, 45205, 41607, 14
813, 61587, 45396, 63
814, 54387, 49504, 19
815, 69297, 45396, 93
816, 64423, 42064, 87
817, 54130, 49504, 18
818, 48625, 47083, 6
819, 51414, 51414, 0
820, 74861, 42222, 127
821, 63306, 48400, 58
822, 63306, 48400, 58
823, 63306, 48400, 58
824, 63306, 48400, 58
825, 53033, 49692, 13
826, 62914, 50578, 48
827, 63306, 48400, 58
828, 53033, 49692, 13
829, 53033, 49692, 13
830, 63306, 48400, 58
831, 63306, 48400, 58
832, 63306, 48400, 58
833, 48626, 46056, 10
834, 65123, 49446, 61
835, 63306, 48400, 58
836, 63306, 48400, 58
837, 63306, 48400, 58
838, 48626, 46056, 10
839, 63306, 48400, 58
840, 63306, 48400, 58
841, 48626, 46056, 10
842, 63306, 48400, 58
843, 63306, 48400, 58
844, 63306, 48400, 58
845, 63306, 48400, 58
846, 63306, 48400, 58
847, 56205, 44640, 45
848, 80706, 45240, 138
849, 48192, 48192, 0
850, 59614, 47792, 46
851, 74169, 44100, 117
852, 71286, 35820, 138
853, 54765, 43200, 45
854, 59614, 47792, 46
855, 59614, 47792, 46
856, 60933, 43200, 69
857, 71286, 35820, 138
858, 71286, 35820, 138
859, 60933, 43200, 69
860, 53706, 44454, 36
861, 44132, 44132, 0
862, 60933, 43200, 69
863, 60933, 43200, 69
864, 60933, 43200, 69
865, 56205, 44640, 45
866, 46256, 46256, 0
867, 60933, 43200, 69
868, 54765, 43200, 45
869, 62373, 44640, 69
870, 54285, 42720, 45
871, 52535, 46367, 24
872, 56205, 44640, 45
873, 60933, 43200, 69
874, 61638, 47760, 54
875, 44693, 44693, 0
876, 49710, 42000, 30
877, 65493, 47760, 69
878, 56205, 44640, 45
879, 60933, 43200, 69
880, 65493, 47760, 69
881, 62373, 44640, 69
882, 54765, 43200, 45
883, 62373, 44640, 69
884, 62373, 44640, 69
885, 62373, 44640, 69
886, 60933, 43200, 69
887, 56205, 44640, 45
888, 60933, 43200, 69
889, 60933, 43200, 69
890, 62373, 44640, 69
891, 56205, 44640, 45
892, 54765, 43200, 45
893, 62373, 44640, 69
894, 62373, 44640, 69
895, 60933, 43200, 69
896, 54765, 43200, 45
897, 60933, 43200, 69
898, 62373, 44640, 69
899, 62373, 44640, 69
900, 60933, 43200, 69
901, 56205, 44640, 45
902, 62373, 44640, 69
903, 62373, 44640, 69
904, 62373, 44640, 69
905, 56205, 44640, 45
906, 56205, 44640, 45
907, 56205, 44640, 45
908, 62373, 44640, 69
909, 56205, 44640, 45
910, 62373, 44640, 69
911, 56205, 44640, 45
912, 62373, 44640, 69
913, 62373, 44640, 69
914, 56205, 44640, 45
915, 62373, 44640, 69
916, 62373, 44640, 69
917, 56205, 44640, 45
918, 56205, 44640, 45
919, 62373, 44640, 69
920, 62373, 44640, 69
921, 56205, 44640, 45
922, 56205, 44640, 45
923, 56205, 44640, 45
924, 56205, 44640, 45
925, 56205, 44640, 45
926, 62373, 44640, 69
927, 56205, 44640, 45
928, 56205, 44640, 45
929, 56205, 44640, 45
930, 56205, 44640, 45
931, 56205, 44640, 45
932, 97034, 42036, 231
933, 42587, 41302, 5
934, 52451, 41400, 43
935, 42228, 42228, 0
936, 93878, 38880, 255
937, 93878, 38880, 255
938, 93878, 38880, 255
939, 42159, 40874, 5
940, 95822, 40824, 255
941, 97034, 42036, 284
942, 83855, 38880, 175
943, 95822, 40824, 255
944, 93878, 38880, 255
945, 97034, 42036, 231
946, 97034, 42036, 231
947, 95822, 40824, 255
948, 95822, 40824, 255
949, 97938, 42940, 231
950, 93878, 38880, 255
951, 95678, 40680, 389
952, 84216, 41040, 168
953, 93878, 38880, 255
954, 84216, 41040, 168
955, 97034, 42036, 231
956, 94778, 39780, 470
957, 45705, 41850, 15
958, 95678, 40680, 309
959, 97034, 42036, 231
960, 93878, 38880, 335
961, 93878, 38880, 335
962, 93878, 38880, 335
963, 94094, 39096, 287
964, 95904, 40906, 256
965, 93732, 38734, 263
966, 95678, 40680, 389
967, 95904, 40906, 309
968, 94094, 39096, 287
969, 95904, 40906, 309
970, 95904, 40906, 309
971, 94094, 39096, 287
972, 95678, 40680, 389
973, 95904, 40906, 256
974, 97034, 42036, 284
975, 95904, 40906, 309
976, 95904, 40906, 309
977, 95904, 40906, 256
978, 97034, 42036, 284
979, 97034, 42036, 284
980, 95904, 40906, 256
981, 95904, 40906, 256
982, 95904, 40906, 256
983, 97034, 42036, 231
984, 97034, 42036, 284
985, 95904, 40906, 256
986, 95904, 40906, 256
987, 97034, 42036, 231
988, 97034, 42036, 231
989, 97034, 42036, 231
990, 97034, 42036, 231
991, 97034, 42036, 231
992, 97034, 42036, 231
993, 43143, 43143, 0
994, 62053, 39951, 86
995, 77563, 48265, 114
996, 43342, 41800, 6
997, 65967, 50547, 60
998, 42027, 39200, 11
999, 43340, 43340, 0
1000, 39744, 39744, 0
1001, 40625, 39083, 6
1002, 43340, 43340, 0
1003, 43143, 43143, 0
1004, 43581, 43581, 0
1005, 41800, 39744, 8
1006, 43143, 43143, 0
1007, 43340, 43340, 0
1008, 61647, 43143, 72
1009, 42007, 39951, 8
1010, 43143, 43143, 0
1011, 43340, 43340, 0
1012, 43340, 43340, 0
1013, 43143, 43143, 0
1014, 43143, 43143, 0
1015, 43143, 43143, 0
1016, 43143, 43143, 0
1017, 43143, 43143, 0
1018, 59499, 47163, 48
1019, 49600, 49600, 0
1020, 64006, 46530, 68
1021, 64747, 48556, 63
1022, 44775, 44775, 0
1023, 62776, 43758, 74
1024, 51616, 39794, 46
1025, 43798, 42770, 4
1026, 63780, 48360, 60
1027, 51584, 51584, 0
1028, 57560, 45738, 46
1029, 62698, 46250, 64
1030, 47770, 45200, 10
1031, 54334, 51250, 12
1032, 48552, 44440, 16
1033, 51498, 39676, 46
1034, 66012, 50592, 60
1035, 46926, 46926, 0
1036, 51584, 51584, 0
1037, 66012, 50592, 60
1038, 66012, 50592, 60
1039, 43560, 43560, 0
1040, 51834, 48750, 12
1041, 46926, 46926, 0
1042, 66012, 50592, 60
1043, 62020, 46600, 60
1044, 40950, 40950, 0
1045, 42840, 42840, 0
1046, 53084, 50000, 12
1047, 46926, 46926, 0
1048, 50592, 50592, 0
1049, 53084, 50000, 12
1050, 45825, 45825, 0
1051, 46926, 46926, 0
1052, 46926, 46926, 0
1053, 53084, 50000, 12
1054, 47400, 47400, 0
1055, 46926, 46926, 0
1056, 65670, 50250, 60
1057, 46926, 46926, 0
1058, 46926, 46926, 0
1059, 46926, 46926, 0
1060, 46926, 46926, 0
1061, 59499, 47163, 48
1062, 53084, 50000, 12
1063, 59499, 47163, 48
1064, 59499, 47163, 48
1065, 46926, 46926, 0
