optimum
2500
iteration,score,rawScore,overlap
388, 5092, 5092, 0
389, 5456, 5456, 0
390, 7128, 7128, 0
391, 8536, 8536, 0
392, 6776, 6776, 0
393, 6405, 6405, 0
394, 4840, 4840, 0
395, 7917, 7917, 0
396, 5328, 5328, 0
397, 6984, 6984, 0
398, 4992, 4992, 0
399, 7098, 7098, 0
400, 6480, 6480, 0
401, 4675, 4675, 0
402, 5360, 5360, 0
403, 6768, 6768, 0
404, 6364, 6364, 0
405, 7520, 7520, 0
406, 6364, 6364, 0
407, 5980, 5980, 0
408, 6106, 6106, 0
409, 4380, 4380, 0
410, 4380, 4380, 0
411, 7425, 7425, 0
412, 4964, 4964, 0
413, 5780, 5780, 0
414, 5888, 5888, 0
415, 7387, 7387, 0
416, 6536, 6536, 0
417, 4620, 4620, 0
418, 5264, 5264, 0
419, 5402, 5402, 0
420, 4488, 4488, 0
421, 7533, 7533, 0
422, 7469, 7469, 0
423, 5760, 5760, 0
424, 4757, 4757, 0
425, 4270, 4270, 0
426, 5865, 5865, 0
427, 5451, 5451, 0
428, 5950, 5950, 0
429, 5780, 5780, 0
430, 5002, 5002, 0
431, 5896, 5896, 0
432, 6966, 6966, 0
433, 6200, 6200, 0
434, 6240, 6240, 0
435, 5440, 5440, 0
436, 5561, 5561, 0
437, 5460, 5460, 0
438, 5796, 5796, 0
439, 5904, 5904, 0
440, 5680, 5680, 0
441, 6656, 6656, 0
442, 4900, 4900, 0
443, 6764, 6764, 0
444, 5329, 5329, 0
445, 6225, 6225, 0
446, 4620, 4620, 0
447, 5494, 5494, 0
448, 6825, 6825, 0
449, 6552, 6552, 0
450, 6305, 6305, 0
451, 6300, 6300, 0
452, 5846, 5846, 0
453, 9476, 9476, 0
454, 6180, 6180, 0
455, 4958, 4958, 0
456, 4221, 4221, 0
457, 10925, 10925, 0
458, 6789, 6789, 0
459, 6318, 6318, 0
460, 4982, 4982, 0
461, 5292, 5292, 0
462, 7200, 7200, 0
463, 4248, 4248, 0
464, 6723, 6723, 0
465, 6640, 6640, 0
466, 8091, 8091, 0
467, 6004, 6004, 0
468, 7371, 7371, 0
469, 5022, 5022, 0
470, 5236, 5236, 0
471, 7052, 7052, 0
472, 4422, 4422, 0
473, 5628, 5628, 0
474, 5762, 5762, 0
475, 5456, 5456, 0
476, 5328, 5328, 0
477, 6048, 6048, 0
478, 8611, 8611, 0
479, 5467, 5467, 0
480, 5992, 5992, 0
481, 6077, 6077, 0
482, 5928, 5928, 0
483, 6424, 6424, 0
484, 6318, 6318, 0
485, 6160, 6160, 0
486, 5002, 5002, 0
487, 4730, 4730, 0
488, 6424, 6424, 0
489, 5670, 5670, 0
490, 7600, 7600, 0
491, 7200, 7200, 0
492, 5865, 5865, 0
