optimum
2500
iteration,score,rawScore,overlap
357, 6399, 6399, 0
358, 5896, 5896, 0
359, 6042, 6042, 0
360, 6992, 6992, 0
361, 6960, 6960, 0
362, 5824, 5824, 0
363, 9435, 9435, 0
364, 7840, 7840, 0
365, 6771, 6771, 0
366, 6890, 6890, 0
367, 8881, 8881, 0
368, 5041, 5041, 0
369, 6789, 6789, 0
370, 7315, 7315, 0
371, 7084, 7084, 0
372, 6384, 6384, 0
373, 5110, 5110, 0
374, 6461, 6461, 0
375, 9017, 9017, 0
376, 9114, 9114, 0
377, 8500, 8500, 0
378, 6885, 6885, 0
379, 8910, 8910, 0
380, 6885, 6885, 0
381, 6132, 6132, 0
382, 5632, 5632, 0
383, 7896, 7896, 0
384, 9159, 9159, 0
385, 6059, 6059, 0
386, 8400, 8400, 0
387, 7384, 7384, 0
388, 7905, 7905, 0
389, 6510, 6510, 0
390, 6630, 6630, 0
391, 5865, 5865, 0
392, 8118, 8118, 0
393, 8701, 8701, 0
394, 8091, 8091, 0
395, 7084, 7084, 0
396, 8148, 8148, 0
397, 8928, 8928, 0
398, 5130, 5130, 0
399, 7068, 7068, 0
400, 9006, 9006, 0
401, 6160, 6160, 0
402, 7546, 7546, 0
403, 8470, 8470, 0
404, 6634, 6634, 0
405, 7700, 7700, 0
406, 8670, 8670, 0
407, 6893, 6893, 0
408, 5671, 5671, 0
409, 5959, 5959, 0
410, 9555, 9555, 0
411, 6360, 6360, 0
412, 6785, 6785, 0
413, 7200, 7200, 0
414, 7738, 7738, 0
415, 8918, 8918, 0
416, 7308, 7308, 0
417, 6391, 6391, 0
418, 6160, 6160, 0
419, 5986, 5986, 0
420, 5796, 5796, 0
421, 7546, 7546, 0
422, 5265, 5265, 0
423, 6678, 6678, 0
424, 7140, 7140, 0
425, 6386, 6386, 0
426, 8265, 8265, 0
427, 7448, 7448, 0
428, 8740, 8740, 0
429, 6825, 6825, 0
430, 7752, 7752, 0
431, 6695, 6695, 0
432, 8670, 8670, 0
433, 8649, 8649, 0
434, 10600, 10600, 0
435, 5538, 5538, 0
436, 8640, 8640, 0
437, 7236, 7236, 0
438, 7772, 7772, 0
439, 5858, 5858, 0
440, 8625, 8625, 0
441, 5264, 5264, 0
442, 7140, 7140, 0
443, 7905, 7905, 0
444, 6399, 6399, 0
445, 5330, 5330, 0
446, 5852, 5852, 0
447, 7130, 7130, 0
448, 6820, 6820, 0
449, 6771, 6771, 0
450, 7308, 7308, 0
451, 8400, 8400, 0
452, 6083, 6083, 0
453, 6789, 6789, 0
454, 5704, 5704, 0
455, 7161, 7161, 0
456, 5478, 5478, 0
457, 7728, 7728, 0
458, 8470, 8470, 0
459, 5796, 5796, 0
460, 5766, 5766, 0
461, 8475, 8475, 0
462, 8680, 8680, 0
463, 5336, 5336, 0
464, 6039, 6039, 0
465, 5328, 5328, 0
466, 7776, 7776, 0
467, 7171, 7171, 0
468, 6545, 6545, 0
469, 7998, 7998, 0
470, 8073, 8073, 0
471, 9296, 9296, 0
472, 7505, 7505, 0
473, 6438, 6438, 0
474, 6794, 6794, 0
475, 7120, 7120, 0
476, 8100, 8100, 0
477, 6372, 6372, 0
478, 5607, 5607, 0
479, 6417, 6417, 0
480, 8265, 8265, 0
481, 7020, 7020, 0
482, 9120, 9120, 0
483, 7125, 7125, 0
484, 6417, 6417, 0
485, 8188, 8188, 0
486, 8277, 8277, 0
487, 8814, 8814, 0
488, 7216, 7216, 0
489, 6675, 6675, 0
490, 7314, 7314, 0
491, 6670, 6670, 0
492, 7410, 7410, 0
493, 6464, 6464, 0
494, 6678, 6678, 0
495, 5264, 5264, 0
496, 5504, 5504, 0
497, 6372, 6372, 0
498, 5766, 5766, 0
499, 6798, 6798, 0
500, 9374, 9374, 0
501, 6893, 6893, 0
502, 7830, 7830, 0
503, 7840, 7840, 0
504, 6231, 6231, 0
505, 5208, 5208, 0
506, 11135, 11135, 0
507, 6300, 6300, 0
508, 7308, 7308, 0
509, 7654, 7654, 0
510, 6723, 6723, 0
511, 5994, 5994, 0
512, 8625, 8625, 0
513, 6820, 6820, 0
514, 5986, 5986, 0
515, 5986, 5986, 0
516, 9296, 9296, 0
517, 6633, 6633, 0
518, 6634, 6634, 0
519, 5696, 5696, 0
520, 6400, 6400, 0
521, 7425, 7425, 0
522, 6832, 6832, 0
523, 6534, 6534, 0
524, 6298, 6298, 0
525, 5796, 5796, 0
526, 8378, 8378, 0
527, 8099, 8099, 0
528, 6820, 6820, 0
529, 5880, 5880, 0
530, 6216, 6216, 0
531, 8064, 8064, 0
532, 8586, 8586, 0
533, 5454, 5454, 0
534, 6160, 6160, 0
535, 6006, 6006, 0
536, 7068, 7068, 0
537, 6216, 6216, 0
538, 4914, 4914, 0
539, 6400, 6400, 0
540, 5782, 5782, 0
541, 6375, 6375, 0
542, 6498, 6498, 0
543, 8073, 8073, 0
544, 7442, 7442, 0
545, 8787, 8787, 0
546, 7644, 7644, 0
547, 7644, 7644, 0
548, 8532, 8532, 0
549, 6375, 6375, 0
550, 5152, 5152, 0
551, 6695, 6695, 0
552, 7084, 7084, 0
553, 8928, 8928, 0
554, 6720, 6720, 0
555, 7905, 7905, 0
556, 5618, 5618, 0
557, 5800, 5800, 0
558, 8091, 8091, 0
559, 11556, 11556, 0
560, 7560, 7560, 0
561, 9514, 9514, 0
562, 6048, 6048, 0
563, 5612, 5612, 0
564, 9200, 9200, 0
565, 6486, 6486, 0
566, 5915, 5915, 0
567, 6120, 6120, 0
568, 7546, 7546, 0
569, 6042, 6042, 0
570, 9360, 9360, 0
571, 6790, 6790, 0
572, 7742, 7742, 0
573, 6640, 6640, 0
574, 8944, 8944, 0
575, 6580, 6580, 0
576, 5670, 5670, 0
577, 6120, 6120, 0
578, 5551, 5551, 0
579, 5913, 5913, 0
580, 5986, 5986, 0
581, 5115, 5115, 0
582, 6996, 6996, 0
583, 6110, 6110, 0
584, 6952, 6952, 0
585, 5670, 5670, 0
586, 4891, 4891, 0
587, 7344, 7344, 0
588, 6510, 6510, 0
589, 6603, 6603, 0
590, 6417, 6417, 0
591, 5904, 5904, 0
592, 10395, 10395, 0
593, 5670, 5670, 0
594, 6174, 6174, 0
595, 5920, 5920, 0
596, 6956, 6956, 0
597, 5904, 5904, 0
598, 6566, 6566, 0
599, 6386, 6386, 0
600, 5760, 5760, 0
601, 9120, 9120, 0
602, 8928, 8928, 0
603, 9300, 9300, 0
604, 9374, 9374, 0
605, 8010, 8010, 0
606, 6400, 6400, 0
607, 6300, 6300, 0
608, 7047, 7047, 0
609, 6630, 6630, 0
610, 7584, 7584, 0
611, 7644, 7644, 0
612, 6634, 6634, 0
613, 6405, 6405, 0
614, 5429, 5429, 0
615, 6360, 6360, 0
616, 5170, 5170, 0
617, 6634, 6634, 0
618, 8625, 8625, 0
619, 6237, 6237, 0
620, 7171, 7171, 0
621, 6438, 6438, 0
622, 5525, 5525, 0
623, 8640, 8640, 0
624, 8019, 8019, 0
625, 8624, 8624, 0
626, 8624, 8624, 0
627, 8925, 8925, 0
628, 5852, 5852, 0
629, 8944, 8944, 0
630, 7979, 7979, 0
631, 6298, 6298, 0
632, 7298, 7298, 0
633, 5618, 5618, 0
634, 6160, 6160, 0
635, 7395, 7395, 0
636, 7812, 7812, 0
637, 6375, 6375, 0
638, 6231, 6231, 0
639, 5244, 5244, 0
640, 6776, 6776, 0
641, 8240, 8240, 0
642, 6498, 6498, 0
643, 7452, 7452, 0
644, 5760, 5760, 0
645, 4958, 4958, 0
646, 5775, 5775, 0
647, 5130, 5130, 0
648, 4914, 4914, 0
649, 5192, 5192, 0
650, 7462, 7462, 0
651, 6882, 6882, 0
652, 7564, 7564, 0
653, 6716, 6716, 0
654, 7832, 7832, 0
655, 5589, 5589, 0
656, 7315, 7315, 0
657, 6930, 6930, 0
658, 6365, 6365, 0
659, 7320, 7320, 0
660, 5428, 5428, 0
661, 6650, 6650, 0
662, 8265, 8265, 0
663, 7209, 7209, 0
664, 5980, 5980, 0
665, 6006, 6006, 0
666, 5184, 5184, 0
667, 9450, 9450, 0
668, 8881, 8881, 0
669, 4929, 4929, 0
670, 6375, 6375, 0
671, 7300, 7300, 0
672, 7140, 7140, 0
673, 8343, 8343, 0
674, 5762, 5762, 0
675, 5568, 5568, 0
676, 8800, 8800, 0
677, 5162, 5162, 0
678, 5915, 5915, 0
679, 6840, 6840, 0
680, 7772, 7772, 0
681, 6232, 6232, 0
682, 9118, 9118, 0
683, 6545, 6545, 0
