iteration, score, overlap
11007, 228028, 0
11008, 223844, 0
11009, 277326, 0
11010, 334242, 0
11011, 216410, 1
11012, 277326, 0
11013, 224900, 1
11014, 219050, 1
11015, 228410, 1
11016, 334242, 0
11017, 334242, 0
11018, 334242, 0
11019, 334242, 0
11020, 216410, 1
11021, 334242, 0
11022, 334242, 0
11023, 457002, 0
11024, 309465, 0
11025, 401202, 0
11026, 346518, 0
11027, 334242, 0
11028, 334242, 0
11029, 334242, 0
11030, 204034, 1
11031, 204034, 1
11032, 220146, 1
11033, 146664, 1
11034, 228150, 0
11035, 277037, 1
11036, 222266, 1
11037, 385460, 1
11038, 200226, 1
11039, 356004, 0
11040, 146664, 1
11041, 309272, 0
11042, 209982, 1
11043, 321074, 1
11044, 251158, 1
11045, 200702, 1
11046, 249714, 1
11047, 223074, 1
11048, 170588, 1
11049, 204034, 1
11050, 279234, 1
11051, 148774, 1
11052, 163122, 1
11053, 279234, 1
11054, 280722, 1
11055, 270986, 1
11056, 277024, 1
11057, 263534, 1
11058, 279234, 1
11059, 275332, 1
11060, 148774, 1
11061, 279234, 1
11062, 278194, 1
11063, 277024, 1
11064, 275332, 1
11065, 285186, 1
11066, 280594, 1
11067, 279294, 1
11068, 278384, 1
11069, 279234, 1
11070, 158504, 1
11071, 158504, 1
11072, 193236, 1
11073, 293058, 1
11074, 255216, 1
11075, 294010, 1
11076, 279234, 1
11077, 156219, 1
11078, 158674, 1
11079, 190652, 1
11080, 156219, 1
11081, 164288, 1
11082, 240052, 1
11083, 222941, 1
11084, 155084, 1
11085, 236194, 1
11086, 158504, 1
11087, 158504, 1
11088, 190652, 1
11089, 158504, 1
11090, 155084, 1
11091, 240764, 1
11092, 164922, 1
11093, 149090, 1
11094, 134330, 1
11095, 201040, 1
11096, 193289, 1
11097, 205614, 1
11098, 244174, 1
11099, 203404, 0
11100, 134330, 1
11101, 207569, 1
11102, 268826, 1
11103, 219050, 1
11104, 229982, 1
11105, 223524, 1
11106, 220340, 0
11107, 227129, 1
11108, 221261, 1
11109, 230642, 1
11110, 244493, 1
11111, 219518, 1
11112, 294806, 1
11113, 121485, 1
11114, 244493, 1
11115, 285254, 1
11116, 182730, 1
11117, 256268, 1
11118, 244493, 1
11119, 182730, 1
11120, 121485, 1
11121, 244493, 1
11122, 219850, 1
11123, 217529, 1
11124, 278850, 1
11125, 230642, 1
11126, 230642, 1
11127, 244493, 1
11128, 243833, 1
11129, 217920, 1
11130, 233474, 1
11131, 119054, 1
11132, 188250, 1
11133, 233474, 1
11134, 243242, 1
11135, 368509, 1
11136, 233474, 1
11137, 256838, 1
11138, 210530, 1
11139, 291583, 1
11140, 119054, 1
11141, 189914, 1
11142, 234954, 1
11143, 256250, 1
11144, 286870, 1
11145, 194270, 1
11146, 233474, 1
11147, 270698, 1
11148, 273240, 0
11149, 233474, 1
11150, 183118, 1
11151, 183118, 1
11152, 268294, 1
11153, 183118, 1
11154, 308610, 1
11155, 271094, 1
11156, 141998, 1
11157, 220974, 1
11158, 201669, 1
11159, 273948, 0
11160, 141998, 1
11161, 119054, 1
11162, 180206, 1
11163, 180908, 0
11164, 217100, 1
11165, 296262, 1
11166, 183688, 1
11167, 189082, 1
11168, 183118, 1
11169, 264329, 1
11170, 119054, 1
11171, 106741, 1
11172, 155066, 1
11173, 216446, 1
11174, 141998, 1
11175, 184574, 1
11176, 215150, 1
11177, 212940, 0
11178, 271895, 1
11179, 277160, 1
11180, 106741, 1
11181, 134764, 1
11182, 134764, 1
11183, 173975, 1
11184, 134764, 1
11185, 138202, 1
11186, 134804, 1
11187, 229500, 1
11188, 200037, 1
11189, 148644, 1
11190, 159885, 1
11191, 159885, 1
11192, 159885, 1
11193, 188801, 1
11194, 155881, 1
11195, 158730, 1
11196, 186940, 1
11197, 179816, 0
11198, 139501, 1
11199, 171799, 1
11200, 139501, 1
11201, 214081, 1
11202, 207506, 1
11203, 179235, 1
11204, 175601, 1
11205, 158730, 1
11206, 171834, 1
11207, 197430, 1
11208, 169775, 1
11209, 159885, 1
11210, 173885, 1
11211, 162530, 1
11212, 135497, 1
11213, 151085, 1
11214, 100189, 1
11215, 282086, 1
11216, 199540, 1
11217, 139875, 1
11218, 173885, 1
11219, 195745, 1
11220, 100189, 1
11221, 188364, 1
11222, 114545, 1
11223, 230921, 1
11224, 242373, 1
11225, 226558, 1
11226, 100973, 1
11227, 219986, 1
11228, 176785, 1
11229, 195745, 1
11230, 189565, 1
11231, 140516, 1
11232, 206685, 1
11233, 141986, 1
11234, 189565, 1
11235, 194110, 1
11236, 263355, 1
11237, 268075, 1
11238, 169355, 1
11239, 168257, 1
11240, 140516, 1
11241, 203677, 1
11242, 232315, 1
11243, 189565, 1
11244, 174445, 1
11245, 210213, 1
11246, 287525, 1
11247, 189565, 1
11248, 223781, 1
11249, 236755, 1
11250, 190265, 1
11251, 190265, 1
11252, 190265, 1
11253, 258305, 1
11254, 210825, 1
11255, 212960, 1
11256, 263930, 1
11257, 189110, 1
11258, 184170, 1
11259, 246075, 1
11260, 184170, 1
11261, 190265, 1
11262, 201390, 1
11263, 268695, 1
11264, 206947, 1
11265, 249316, 0
11266, 202137, 1
11267, 188055, 1
11268, 189110, 1
11269, 166745, 1
11270, 166745, 1
11271, 99532, 1
11272, 234171, 0
11273, 199164, 1
11274, 184170, 1
11275, 275016, 1
11276, 357027, 1
11277, 184170, 1
11278, 202692, 1
11279, 217316, 1
11280, 99532, 1
11281, 295954, 1
11282, 284549, 1
11283, 165590, 1
11284, 195725, 1
11285, 197405, 1
11286, 308810, 1
11287, 165590, 1
11288, 255785, 1
11289, 263870, 1
11290, 262440, 1
11291, 262440, 1
11292, 199222, 1
11293, 288540, 0
11294, 157906, 1
11295, 274093, 1
11296, 283622, 1
11297, 291060, 0
11298, 255300, 1
11299, 288606, 1
11300, 157906, 1
11301, 263686, 1
11302, 288480, 1
11303, 281760, 1
11304, 252472, 1
11305, 260640, 1
11306, 317352, 1
11307, 288606, 1
11308, 316200, 1
11309, 262440, 1
11310, 234422, 0
11311, 192006, 1
11312, 152585, 1
11313, 230920, 0
11314, 234422, 0
11315, 247556, 0
11316, 186235, 0
11317, 239994, 0
11318, 299862, 0
11319, 307736, 0
11320, 152585, 1
11321, 376448, 0
11322, 245024, 0
11323, 255626, 0
11324, 234422, 0
11325, 271250, 0
11326, 234422, 0
11327, 234422, 0
11328, 247954, 0
11329, 226176, 0
11330, 141970, 1
11331, 184300, 0
11332, 141970, 1
11333, 170307, 1
11334, 135665, 1
11335, 168954, 1
11336, 162926, 1
11337, 135665, 1
11338, 161217, 1
11339, 207240, 0
11340, 135665, 1
11341, 192410, 1
11342, 261816, 1
11343, 182390, 0
11344, 277570, 1
11345, 144860, 1
11346, 150098, 0
11347, 141970, 1
11348, 221415, 1
11349, 156035, 1
11350, 148130, 1
11351, 175290, 1
11352, 231608, 1
11353, 232875, 1
11354, 148130, 1
11355, 148130, 1
11356, 148950, 1
11357, 186050, 1
11358, 173060, 1
11359, 194264, 1
11360, 148130, 1
11361, 236771, 1
11362, 201676, 1
11363, 148130, 1
11364, 173337, 1
11365, 189957, 1
11366, 209890, 1
11367, 89380, 1
11368, 193724, 1
11369, 194870, 1
11370, 89380, 1
11371, 148130, 1
11372, 134350, 1
11373, 148130, 1
11374, 190130, 1
11375, 190130, 1
11376, 189350, 1
11377, 194440, 1
11378, 224110, 1
11379, 193542, 1
11380, 107045, 1
11381, 89500, 1
11382, 89380, 1
11383, 166689, 1
11384, 91760, 1
11385, 212790, 1
11386, 193194, 1
11387, 107045, 1
11388, 108717, 1
11389, 112995, 1
11390, 89380, 1
11391, 102570, 1
11392, 110606, 1
11393, 122976, 1
11394, 129060, 1
11395, 117755, 1
11396, 196295, 1
11397, 130900, 0
11398, 100243, 1
11399, 100555, 0
11400, 203247, 1
11401, 154915, 1
11402, 203247, 1
11403, 228480, 0
11404, 203247, 1
11405, 233631, 1
11406, 91035, 0
11407, 203887, 1
11408, 225896, 1
11409, 308271, 0
11410, 91035, 0
11411, 276616, 0
11412, 201927, 0
11413, 230466, 1
11414, 269079, 1
11415, 203547, 1
11416, 314265, 0
11417, 298386, 1
11418, 201834, 1
11419, 235530, 1
11420, 107100, 0
11421, 139160, 0
11422, 200490, 0
11423, 181475, 0
11424, 117504, 0
11425, 156498, 1
11426, 107100, 0
11427, 117940, 1
11428, 202895, 0
11429, 148750, 0
11430, 107100, 0
11431, 148750, 0
11432, 196420, 0
11433, 193970, 0
11434, 188020, 0
11435, 139250, 0
11436, 192185, 0
11437, 140760, 0
11438, 107100, 0
11439, 155890, 0
11440, 107100, 0
11441, 171405, 0
11442, 100340, 1
11443, 141015, 0
11444, 108290, 0
11445, 143960, 0
11446, 107100, 0
11447, 152320, 0
11448, 159938, 0
11449, 171360, 0
11450, 100340, 1
11451, 224900, 0
11452, 217770, 0
11453, 107820, 1
11454, 107280, 1
11455, 171360, 0
11456, 136864, 0
11457, 171360, 0
11458, 146850, 0
11459, 205870, 0
11460, 96593, 1
11461, 105040, 1
11462, 96593, 1
11463, 92300, 1
11464, 102635, 1
11465, 193772, 1
11466, 192722, 0
11467, 135431, 1
11468, 96593, 1
11469, 218316, 0
11470, 92300, 1
11471, 125729, 1
11472, 93254, 1
11473, 112375, 1
11474, 111161, 1
11475, 110554, 1
11476, 149913, 1
11477, 309024, 0
11478, 99021, 1
11479, 106912, 1
11480, 116504, 1
11481, 97706, 1
11482, 141685, 1
11483, 116504, 1
11484, 122892, 0
11485, 138120, 1
11486, 154724, 1
11487, 195912, 1
11488, 94732, 1
11489, 108860, 1
11490, 94732, 1
11491, 188914, 1
11492, 212936, 1
11493, 166484, 1
11494, 143630, 1
11495, 182654, 1
11496, 200754, 1
11497, 126800, 1
11498, 143552, 1
11499, 121668, 1
11500, 242646, 1
11501, 185032, 1
11502, 178540, 1
11503, 232275, 1
11504, 105020, 1
11505, 95508, 1
11506, 164865, 1
11507, 178056, 1
11508, 242646, 1
11509, 242646, 1
11510, 95508, 1
11511, 131108, 1
11512, 348880, 1
11513, 245196, 1
11514, 307130, 1
11515, 246594, 1
11516, 348184, 1
11517, 241886, 1
11518, 238480, 1
11519, 243013, 1
11520, 242613, 1
11521, 195296, 1
11522, 171360, 1
11523, 288964, 1
11524, 173417, 1
11525, 242613, 1
11526, 242613, 1
11527, 241853, 0
11528, 355164, 1
11529, 298041, 1
11530, 171360, 1
11531, 245249, 1
11532, 263960, 1
11533, 354643, 1
11534, 256926, 1
11535, 242613, 1
11536, 284084, 1
11537, 308046, 1
11538, 230751, 1
11539, 364390, 1
11540, 278964, 1
11541, 171360, 1
11542, 278964, 1
11543, 281249, 1
11544, 392360, 1
11545, 276160, 1
11546, 278204, 1
11547, 274420, 1
11548, 242053, 1
11549, 336856, 1
11550, 171360, 1
11551, 278884, 1
11552, 308376, 1
11553, 278964, 1
11554, 297884, 1
11555, 257904, 1
11556, 278964, 1
11557, 222456, 1
11558, 278964, 1
11559, 381225, 1
11560, 239568, 1
11561, 239568, 1
11562, 239488, 1
11563, 243222, 1
11564, 303716, 1
11565, 378516, 1
11566, 333588, 1
11567, 211594, 1
11568, 278204, 1
11569, 283080, 1
11570, 211594, 1
11571, 197232, 1
11572, 264092, 1
11573, 308656, 1
11574, 271828, 1
11575, 239568, 1
11576, 274848, 1
11577, 295648, 1
11578, 240888, 1
11579, 278204, 1
11580, 197232, 1
11581, 304853, 1
11582, 301408, 1
11583, 211594, 1
11584, 228631, 1
11585, 241171, 1
11586, 138398, 1
11587, 302378, 1
11588, 297794, 0
11589, 231706, 1
11590, 138398, 1
11591, 197232, 1
11592, 240784, 1
11593, 197232, 1
11594, 193800, 1
11595, 267372, 1
11596, 196472, 1
11597, 197232, 1
11598, 199392, 1
11599, 245448, 1
11600, 137638, 1
11601, 211514, 1
11602, 138593, 1
11603, 129104, 1
11604, 197152, 1
11605, 142184, 1
11606, 137638, 1
11607, 319568, 1
11608, 288296, 1
11609, 197232, 1
11610, 129104, 1
11611, 197232, 1
11612, 224616, 0
11613, 259421, 1
11614, 137638, 1
11615, 193797, 1
11616, 148802, 1
11617, 277794, 1
11618, 137638, 1
11619, 222830, 1
11620, 159680, 1
11621, 118520, 1
11622, 126600, 1
11623, 159680, 1
11624, 171560, 1
11625, 210819, 1
11626, 126248, 1
11627, 159600, 1
11628, 203780, 1
11629, 159645, 1
11630, 118520, 1
11631, 130755, 1
11632, 202524, 1
11633, 161600, 1
11634, 251754, 1
11635, 207228, 1
11636, 186950, 1
11637, 163105, 1
11638, 286156, 1
11639, 199168, 1
11640, 117760, 1
11641, 117760, 1
11642, 135400, 1
11643, 120560, 1
11644, 190458, 1
11645, 203528, 1
11646, 134224, 1
11647, 107070, 1
11648, 136360, 1
11649, 152004, 1
11650, 107070, 1
11651, 118000, 1
11652, 195376, 1
11653, 119025, 1
11654, 143035, 1
11655, 139860, 1
11656, 206804, 1
11657, 157744, 1
11658, 170584, 1
11659, 117760, 1
11660, 147270, 1
11661, 203450, 1
11662, 179500, 1
11663, 149683, 1
11664, 143750, 1
11665, 111450, 1
11666, 165388, 1
11667, 147270, 1
11668, 147270, 1
11669, 147190, 1
11670, 111450, 1
11671, 136384, 1
11672, 193625, 1
11673, 186715, 1
11674, 182986, 1
11675, 147190, 1
11676, 206345, 1
11677, 192520, 1
11678, 179480, 1
11679, 147190, 1
11680, 111370, 1
11681, 202390, 1
11682, 184590, 1
11683, 211770, 1
11684, 130142, 1
11685, 111370, 1
11686, 149980, 1
11687, 111370, 1
11688, 181330, 1
11689, 257010, 1
11690, 111370, 1
11691, 110460, 1
11692, 162400, 1
11693, 155998, 1
11694, 151800, 1
11695, 193310, 1
11696, 147288, 1
11697, 112118, 1
11698, 219838, 1
11699, 111370, 1
11700, 110460, 1
11701, 126740, 1
11702, 200720, 1
11703, 88580, 1
11704, 139990, 1
11705, 111370, 1
11706, 152943, 1
11707, 125300, 1
11708, 140080, 1
11709, 166212, 1
11710, 88580, 1
11711, 164730, 1
11712, 164730, 1
11713, 176475, 1
11714, 164730, 1
11715, 120808, 1
11716, 256404, 1
11717, 120768, 1
11718, 278190, 1
11719, 123792, 1
11720, 130312, 1
11721, 92110, 1
11722, 205750, 1
11723, 130312, 1
11724, 189280, 1
11725, 130312, 1
11726, 186780, 1
11727, 143110, 1
11728, 137280, 0
11729, 187570, 1
11730, 92110, 1
11731, 243880, 1
11732, 171808, 1
11733, 220402, 1
11734, 177814, 1
11735, 116366, 1
11736, 130312, 1
11737, 152154, 0
11738, 139048, 1
11739, 186660, 0
11740, 118984, 1
11741, 118984, 1
11742, 119019, 1
11743, 129875, 1
11744, 142912, 0
11745, 154867, 0
11746, 119491, 1
11747, 196240, 1
11748, 219600, 0
11749, 270928, 1
11750, 118984, 1
11751, 406440, 1
11752, 242860, 1
11753, 202900, 1
11754, 258844, 1
11755, 118984, 1
11756, 265408, 0
11757, 209560, 1
11758, 216886, 1
11759, 187786, 1
11760, 180900, 1
11761, 180900, 1
11762, 296680, 1
11763, 267896, 1
11764, 214918, 1
11765, 337120, 1
11766, 172546, 1
11767, 205278, 1
11768, 213404, 1
11769, 165180, 1
11770, 165180, 1
11771, 147178, 1
11772, 196595, 1
11773, 175380, 1
11774, 273678, 1
11775, 199280, 1
11776, 242608, 1
11777, 181995, 1
11778, 187114, 1
11779, 180900, 1
11780, 147178, 1
11781, 164270, 1
11782, 165180, 1
11783, 207680, 1
11784, 227055, 1
11785, 231858, 1
11786, 147654, 1
11787, 138404, 1
11788, 197198, 1
11789, 204846, 1
11790, 138404, 1
11791, 219441, 1
11792, 205486, 1
11793, 192765, 1
11794, 219441, 1
11795, 219441, 1
11796, 269376, 1
11797, 204846, 1
11798, 238422, 1
11799, 204846, 1
11800, 213504, 0
11801, 168040, 1
11802, 138404, 1
11803, 196260, 1
11804, 247698, 0
11805, 122630, 1
11806, 138404, 1
11807, 213504, 0
11808, 301824, 0
11809, 195072, 0
11810, 122630, 1
11811, 213504, 0
11812, 261120, 0
11813, 195072, 0
11814, 237312, 0
11815, 249600, 0
11816, 213504, 0
11817, 288000, 0
11818, 234240, 0
11819, 213504, 0
11820, 130336, 1
11821, 169781, 1
11822, 217396, 1
11823, 164620, 1
11824, 256194, 0
11825, 130336, 1
11826, 133584, 1
11827, 222334, 1
11828, 179520, 1
11829, 130336, 1
11830, 130336, 1
11831, 148090, 1
11832, 155084, 1
11833, 142680, 1
11834, 130336, 1
11835, 197586, 1
11836, 226638, 1
11837, 127586, 1
11838, 230857, 0
11839, 162078, 1
11840, 127586, 1
11841, 190656, 1
11842, 169072, 1
11843, 143328, 1
11844, 172120, 1
11845, 135120, 1
11846, 225570, 1
11847, 148230, 1
11848, 223531, 1
11849, 157774, 1
11850, 237036, 1
11851, 157322, 1
11852, 144120, 1
11853, 202771, 1
11854, 155084, 0
11855, 145774, 1
11856, 137385, 1
11857, 237036, 1
11858, 237036, 1
11859, 327942, 1
11860, 137385, 1
11861, 240360, 1
11862, 265812, 1
11863, 278238, 1
11864, 237036, 1
11865, 119200, 1
11866, 231516, 0
11867, 319440, 1
11868, 254289, 1
11869, 364620, 1
11870, 119200, 1
11871, 127586, 1
11872, 240772, 1
11873, 183165, 1
11874, 221315, 1
11875, 253400, 1
11876, 246030, 0
11877, 383724, 0
11878, 367655, 0
11879, 246130, 1
11880, 146640, 1
11881, 152030, 1
11882, 152580, 1
11883, 142089, 1
11884, 153524, 1
11885, 146640, 1
11886, 266045, 1
11887, 274680, 0
11888, 231516, 0
11889, 204950, 1
11890, 142089, 1
11891, 204950, 1
11892, 212880, 1
11893, 199344, 1
11894, 212035, 1
11895, 189270, 1
11896, 146640, 1
11897, 119200, 1
11898, 142209, 1
11899, 184194, 1
11900, 119200, 1
11901, 215748, 1
11902, 152367, 1
11903, 157506, 1
11904, 168277, 1
11905, 151420, 1
11906, 205660, 1
11907, 174636, 1
11908, 213366, 1
11909, 146866, 1
11910, 179760, 1
11911, 127076, 1
11912, 121650, 1
11913, 119560, 1
11914, 174080, 1
11915, 160360, 1
11916, 127552, 1
11917, 179760, 1
11918, 157486, 1
11919, 174678, 1
11920, 119560, 1
11921, 142320, 1
11922, 174678, 1
11923, 268320, 1
11924, 105280, 1
11925, 202800, 1
11926, 301579, 1
11927, 257124, 1
11928, 211440, 1
11929, 195840, 0
11930, 105280, 1
11931, 179340, 1
11932, 152544, 1
11933, 119560, 1
11934, 174678, 1
11935, 149940, 1
11936, 96040, 1
11937, 125603, 1
11938, 181906, 1
11939, 194660, 1
11940, 96040, 1
11941, 132888, 1
11942, 226710, 0
11943, 131728, 1
11944, 401545, 1
11945, 401545, 1
11946, 412787, 1
11947, 420145, 1
11948, 147480, 1
11949, 401545, 1
11950, 180376, 1
11951, 204962, 1
11952, 309687, 1
11953, 402665, 1
11954, 162474, 1
11955, 135730, 1
11956, 180376, 1
11957, 92740, 1
11958, 140900, 1
11959, 277410, 1
11960, 92740, 1
11961, 180376, 1
11962, 121991, 1
11963, 87365, 1
11964, 180016, 1
11965, 309183, 1
11966, 289928, 1
11967, 203992, 1
11968, 185605, 1
11969, 251224, 1
11970, 87365, 1
11971, 113400, 1
11972, 251224, 1
11973, 87380, 1
11974, 93100, 1
11975, 156380, 1
11976, 88924, 1
11977, 110718, 1
11978, 180376, 1
11979, 109641, 1
11980, 125275, 1
11981, 87380, 1
11982, 89205, 1
11983, 125275, 1
11984, 318060, 1
11985, 125275, 1
11986, 186154, 1
11987, 184243, 1
11988, 122910, 1
11989, 125275, 1
11990, 87380, 1
11991, 173591, 1
11992, 122910, 1
11993, 145023, 1
11994, 85285, 1
11995, 137315, 1
11996, 85285, 1
11997, 122910, 1
11998, 145909, 1
11999, 128985, 1
12000, 85285, 1
12001, 82635, 1
12002, 82635, 1
12003, 154364, 1
12004, 105925, 1
12005, 119898, 1
12006, 81860, 1
12007, 89515, 1
12008, 103410, 1
12009, 159660, 1
12010, 81860, 1
12011, 192130, 1
12012, 138385, 1
12013, 108935, 1
12014, 91950, 1
12015, 157696, 0
12016, 123770, 1
12017, 154730, 1
12018, 189528, 1
12019, 139080, 1
12020, 85000, 1
12021, 85356, 1
12022, 85276, 1
12023, 220318, 1
12024, 138190, 1
12025, 135220, 1
12026, 85000, 1
12027, 227690, 1
12028, 82920, 1
12029, 261870, 1
12030, 82920, 1
12031, 214177, 1
12032, 127140, 1
12033, 126630, 1
12034, 171860, 1
12035, 85000, 1
12036, 89056, 1
12037, 97136, 1
12038, 269874, 1
12039, 218775, 1
12040, 257187, 1
12041, 105630, 1
12042, 128070, 1
12043, 218415, 1
12044, 154796, 1
12045, 156090, 0
12046, 149166, 1
12047, 158428, 1
12048, 257187, 1
12049, 288018, 1
12050, 105630, 1
12051, 275112, 1
12052, 300924, 1
12053, 288075, 1
12054, 257187, 1
12055, 257467, 1
12056, 257187, 1
12057, 251667, 0
12058, 218586, 1
12059, 343443, 0
12060, 72030, 1
12061, 72030, 1
12062, 127746, 1
12063, 148548, 1
12064, 318535, 0
12065, 117156, 1
12066, 73080, 1
12067, 72030, 1
12068, 72100, 1
12069, 93195, 1
12070, 72030, 1
12071, 106505, 1
12072, 109488, 1
12073, 86730, 1
12074, 273299, 1
12075, 118146, 1
12076, 68520, 1
12077, 136164, 1
12078, 70218, 1
12079, 115140, 1
12080, 68520, 1
12081, 105690, 1
12082, 106325, 1
12083, 115140, 1
12084, 149150, 1
12085, 131016, 1
12086, 151050, 1
12087, 134418, 1
12088, 202206, 1
12089, 151047, 1
12090, 61170, 1
12091, 151047, 1
12092, 156369, 1
12093, 190362, 1
12094, 170535, 1
12095, 246338, 1
12096, 61170, 1
12097, 123180, 1
12098, 74471, 1
12099, 123445, 1
12100, 61170, 1
12101, 134964, 1
12102, 114164, 1
12103, 74208, 1
12104, 68376, 1
12105, 159744, 1
12106, 92220, 0
12107, 198824, 1
12108, 84086, 1
12109, 159520, 1
12110, 183244, 1
12111, 112686, 1
12112, 101118, 1
12113, 64845, 1
12114, 159520, 1
12115, 116388, 0
12116, 183244, 1
12117, 160430, 1
12118, 61810, 1
12119, 290632, 1
12120, 61810, 1
12121, 160636, 1
12122, 195804, 1
12123, 288748, 1
12124, 195444, 1
12125, 84384, 1
12126, 168787, 1
12127, 183244, 1
12128, 195840, 1
12129, 350424, 0
12130, 110319, 1
12131, 434124, 0
12132, 110368, 1
12133, 91384, 1
12134, 126250, 1
12135, 80885, 1
12136, 106260, 1
12137, 114224, 1
12138, 110319, 1
12139, 189970, 1
12140, 80885, 1
12141, 151816, 1
12142, 137370, 1
12143, 179994, 1
12144, 110319, 1
12145, 104799, 1
12146, 201060, 1
12147, 169918, 1
12148, 189970, 1
12149, 195100, 1
12150, 192412, 1
12151, 121912, 1
12152, 82810, 1
12153, 213078, 1
12154, 162015, 1
12155, 192412, 1
12156, 263580, 1
12157, 192412, 1
12158, 256512, 1
12159, 207808, 1
12160, 82810, 1
12161, 300124, 1
12162, 191772, 1
12163, 194072, 1
12164, 156224, 1
12165, 215974, 1
12166, 250180, 1
12167, 226633, 1
12168, 199626, 1
12169, 193007, 1
12170, 122230, 1
12171, 101206, 1
12172, 122230, 1
12173, 170990, 1
12174, 187487, 1
12175, 164524, 1
12176, 193007, 1
12177, 186952, 1
12178, 118900, 1
12179, 122230, 1
12180, 101206, 1
12181, 167142, 1
12182, 131428, 1
12183, 121590, 1
12184, 117850, 1
12185, 170146, 1
12186, 122230, 1
12187, 208098, 1
12188, 151070, 1
12189, 167386, 1
12190, 154666, 1
12191, 154666, 1
12192, 145793, 1
12193, 154666, 1
12194, 182513, 1
12195, 232848, 1
12196, 154666, 1
12197, 136246, 1
12198, 231254, 1
12199, 170584, 1
12200, 136246, 1
12201, 205294, 1
12202, 103246, 1
12203, 137104, 1
12204, 101206, 1
12205, 117661, 1
12206, 108496, 1
12207, 154186, 1
12208, 207772, 1
12209, 171520, 1
12210, 101206, 1
12211, 198079, 1
12212, 223648, 1
12213, 169213, 1
12214, 130946, 1
12215, 132088, 1
12216, 177529, 1
12217, 211341, 1
12218, 299490, 1
12219, 212076, 1
12220, 160664, 1
12221, 124420, 1
12222, 182034, 1
12223, 211341, 1
12224, 160664, 1
12225, 251160, 1
12226, 174904, 1
12227, 160664, 1
12228, 328696, 1
12229, 246104, 1
12230, 124420, 1
12231, 263192, 1
12232, 275728, 1
12233, 229567, 1
12234, 147848, 1
12235, 253224, 1
12236, 255360, 1
12237, 214064, 1
12238, 160219, 1
12239, 338120, 1
12240, 347540, 1
12241, 347540, 1
12242, 404135, 1
12243, 346900, 1
12244, 346900, 1
12245, 208690, 1
12246, 384720, 1
12247, 347540, 1
12248, 347540, 1
12249, 287380, 1
12250, 208690, 1
12251, 219660, 1
12252, 347540, 1
12253, 347540, 1
12254, 347540, 1
12255, 225778, 1
12256, 174328, 1
12257, 349560, 1
12258, 362412, 1
12259, 390804, 1
12260, 174328, 1
12261, 298796, 1
12262, 198800, 1
12263, 364205, 1
12264, 205525, 1
12265, 277490, 1
12266, 263066, 1
12267, 208690, 1
12268, 303676, 1
12269, 326077, 1
12270, 165354, 1
12271, 286398, 1
12272, 195272, 1
12273, 358075, 1
12274, 138556, 1
12275, 189070, 1
12276, 165354, 1
12277, 164714, 1
12278, 161334, 1
12279, 132504, 1
12280, 132504, 1
12281, 150284, 1
12282, 237979, 1
12283, 315572, 1
12284, 193326, 1
12285, 165754, 1
12286, 156616, 1
12287, 196728, 1
12288, 151836, 1
12289, 159834, 1
12290, 134809, 1
12291, 176344, 1
12292, 150956, 1
12293, 181331, 1
12294, 184177, 0
12295, 199424, 1
12296, 126984, 1
12297, 133022, 1
12298, 132504, 1
12299, 134809, 1
12300, 126984, 1
12301, 134809, 1
12302, 132504, 1
12303, 209140, 1
12304, 141226, 1
12305, 123745, 1
12306, 208120, 1
12307, 150991, 1
12308, 186902, 1
12309, 188255, 1
12310, 123745, 1
12311, 163224, 1
12312, 232741, 1
12313, 150495, 1
12314, 154153, 1
12315, 203686, 1
12316, 130211, 1
12317, 191482, 1
12318, 127624, 1
12319, 154330, 1
12320, 144270, 1
12321, 116322, 1
12322, 138966, 1
12323, 221602, 1
12324, 143850, 1
12325, 144270, 1
12326, 255406, 1
12327, 141972, 1
12328, 154374, 1
12329, 216842, 1
12330, 116322, 1
12331, 122595, 1
12332, 145530, 1
12333, 138750, 1
12334, 188670, 1
12335, 157326, 1
12336, 171615, 0
12337, 144270, 1
12338, 207294, 1
12339, 180718, 1
12340, 142659, 1
12341, 142659, 1
12342, 139551, 1
12343, 169824, 1
12344, 182818, 1
12345, 222227, 1
12346, 180718, 1
12347, 160194, 1
12348, 187191, 1
12349, 170188, 1
12350, 139551, 1
12351, 272029, 1
12352, 141179, 1
12353, 149702, 1
12354, 170188, 1
12355, 142659, 1
12356, 203795, 1
12357, 144286, 1
12358, 194549, 1
12359, 173303, 1
12360, 139551, 1
12361, 131696, 1
12362, 139551, 1
12363, 138676, 1
12364, 274451, 1
12365, 213537, 1
12366, 176045, 1
12367, 161895, 1
12368, 225750, 1
12369, 138676, 1
12370, 131696, 1
12371, 140661, 1
12372, 140713, 1
12373, 194702, 1
12374, 184911, 1
12375, 182213, 1
12376, 104068, 1
12377, 185964, 1
12378, 92415, 1
12379, 168494, 1
12380, 92415, 1
12381, 239518, 1
12382, 131696, 1
12383, 238643, 1
12384, 233998, 1
12385, 168664, 1
12386, 218644, 1
12387, 297644, 1
12388, 299602, 1
12389, 239518, 1
12390, 158951, 1
12391, 239518, 1
12392, 129705, 1
12393, 108443, 1
12394, 150097, 1
12395, 114332, 1
12396, 154595, 1
12397, 92415, 1
12398, 158951, 1
12399, 291171, 1
12400, 92415, 1
12401, 170029, 1
12402, 195623, 1
12403, 158951, 1
12404, 237859, 1
12405, 218644, 1
