optimum
100
iteration,score,rawScore,overlap
486, 1046, 726, 8
487, 976, 736, 6
488, 834, 714, 3
489, 988, 468, 13
490, 875, 875, 0
491, 935, 735, 5
492, 1245, 925, 8
493, 1144, 864, 7
494, 925, 805, 3
495, 896, 816, 2
496, 1166, 726, 11
497, 1032, 792, 6
498, 856, 736, 3
499, 944, 864, 2
500, 900, 900, 0
501, 777, 777, 0
502, 891, 851, 1
503, 1119, 999, 3
504, 792, 792, 0
505, 484, 324, 4
506, 1094, 814, 7
507, 768, 768, 0
508, 910, 910, 0
509, 972, 972, 0
510, 976, 816, 4
511, 1160, 640, 13
512, 836, 836, 0
513, 851, 851, 0
514, 990, 750, 6
515, 888, 888, 0
516, 770, 770, 0
517, 858, 858, 0
518, 1064, 864, 5
519, 875, 875, 0
520, 696, 696, 0
521, 858, 858, 0
522, 810, 690, 3
523, 930, 770, 4
524, 1017, 777, 6
525, 940, 780, 4
526, 945, 945, 0
527, 770, 690, 2
528, 1032, 672, 9
529, 890, 850, 1
530, 884, 644, 6
531, 729, 609, 3
532, 864, 864, 0
533, 850, 850, 0
534, 668, 588, 2
535, 1020, 700, 8
536, 752, 672, 2
537, 786, 546, 6
538, 996, 756, 6
539, 1092, 972, 3
540, 942, 782, 4
541, 1102, 782, 8
542, 992, 832, 4
543, 780, 660, 3
544, 1316, 676, 16
545, 726, 646, 2
546, 820, 780, 1
547, 938, 858, 2
548, 850, 850, 0
549, 875, 875, 0
550, 914, 594, 8
551, 938, 858, 2
552, 1154, 594, 14
553, 1103, 783, 8
554, 1004, 684, 8
555, 1025, 945, 2
556, 1310, 950, 9
557, 1040, 720, 8
558, 1126, 806, 8
559, 858, 858, 0
560, 701, 621, 2
561, 900, 780, 3
562, 960, 800, 4
563, 999, 999, 0
564, 936, 936, 0
565, 769, 529, 6
566, 1018, 858, 4
567, 1033, 713, 8
568, 840, 840, 0
569, 1164, 684, 12
570, 1065, 825, 6
571, 1404, 884, 13
572, 1159, 999, 4
573, 768, 648, 3
574, 800, 720, 2
575, 1080, 600, 12
576, 1015, 775, 6
577, 1170, 850, 8
578, 792, 672, 3
579, 971, 891, 2
580, 777, 777, 0
581, 690, 690, 0
582, 851, 851, 0
583, 605, 525, 2
584, 1028, 988, 1
585, 1100, 540, 14
586, 998, 598, 10
587, 650, 650, 0
588, 972, 972, 0
589, 924, 884, 1
590, 880, 720, 4
591, 660, 580, 2
592, 1479, 999, 12
593, 568, 528, 1
594, 902, 702, 5
595, 726, 646, 2
596, 700, 700, 0
597, 722, 722, 0
598, 1082, 962, 3
599, 1234, 754, 12
600, 1011, 851, 4
601, 772, 532, 6
602, 742, 462, 7
603, 966, 646, 8
604, 1030, 950, 2
605, 955, 875, 2
606, 878, 798, 2
607, 1320, 840, 12
608, 1006, 646, 9
609, 851, 851, 0
610, 794, 594, 5
611, 870, 630, 6
612, 1053, 1053, 0
613, 1072, 912, 4
614, 1034, 874, 4
615, 912, 672, 6
616, 1458, 858, 15
617, 1056, 936, 3
618, 1048, 768, 7
619, 884, 884, 0
620, 988, 988, 0
621, 884, 884, 0
622, 1845, 925, 23
623, 879, 759, 3
624, 1008, 888, 3
625, 1150, 750, 10
626, 762, 682, 2
627, 910, 750, 4
628, 810, 770, 1
629, 794, 714, 2
630, 765, 525, 6
631, 1130, 850, 7
632, 705, 625, 2
633, 712, 672, 1
634, 960, 520, 11
635, 948, 828, 3
636, 804, 644, 4
637, 1228, 988, 6
638, 776, 696, 2
639, 912, 792, 3
640, 900, 780, 3
